date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,gate
02-Apr-26,16:00,TK1977,Istanbul (IST),IST,Turkish Airlines,B38M,TC-LCI,C,FALSE,15:41,113
02-Apr-26,16:05,BA4466,London (LCY),LCY,British Airways,E190,G-LCAC,C,FALSE,15:49,426
02-Apr-26,16:05,FR665,Birmingham (BHX),BHX,Ryanair,B738,EI-EBF,C,FALSE,15:55,205
02-Apr-26,16:10,FR157,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,FALSE,15:52,202
02-Apr-26,16:15,FR119,London (LGW),LGW,Ryanair,B738,9H-QCF,C,FALSE,17:32,202
02-Apr-26,16:15,FR815,Edinburgh (EDI),EDI,Ryanair,B738,SP-RNP,C,FALSE,16:36,106
02-Apr-26,16:20,FR633,Copenhagen (CPH),CPH,Ryanair,B738,EI-DPP,C,FALSE,16:13,206
02-Apr-26,16:20,FR5150,Glasgow (GLA),GLA,Ryanair,B738,9H-QAL,C,FALSE,17:32,208
02-Apr-26,16:25,FR830,Venice (VCE),VCE,Ryanair,B738,SP-RKD,C,FALSE,17:45,111
02-Apr-26,16:35,EI161,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,16:30,412
02-Apr-26,16:35,FR1861,Paris (BVA),BVA,Ryanair,B738,9H-QAR,C,FALSE,17:06,204
02-Apr-26,16:35,FR5556,Tenerife (TFS),TFS,Ryanair,B38M,EI-IJD,C,FALSE,16:50,209
02-Apr-26,16:35,FR7033,Faro (FAO),FAO,Ryanair,B38M,EI-IHM,C,FALSE,16:42,205
02-Apr-26,16:40,KL1141,Amsterdam (AMS),AMS,KLM,E190,PH-EZG,C,FALSE,17:17,118
02-Apr-26,16:45,EI3257,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,16:45,404
02-Apr-26,16:49,,London (BQH),BQH,NetJets,CL60,CS-CLA,C,FALSE,16:55,R110
02-Apr-26,16:50,EI777,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-GAL,C,FALSE,16:38,R101
02-Apr-26,16:55,FR5911,Lanzarote (ACE),ACE,Ryanair,B38M,EI-IHC,C,FALSE,17:07,202
02-Apr-26,16:55,LH980,Frankfurt (FRA),FRA,Lufthansa,A321,D-AISB,C,FALSE,16:53,R101
02-Apr-26,16:55,VL2518,Munich (MUC),MUC,Lufthansa City,A20N,D-AIJR,C,FALSE,16:47,R101
02-Apr-26,17:10,EI545,Nice (NCE),NCE,Aer Lingus,A320,EI-DER,C,FALSE,16:56,403
02-Apr-26,17:10,FR339,London (LTN),LTN,Ryanair,B38M,EI-IGL,C,FALSE,17:55,209
02-Apr-26,17:15,AY1385,Helsinki (HEL),HEL,Finnair (Oneworld Livery),E190,OH-LKN,C,FALSE,17:02,R101
02-Apr-26,17:15,EI167,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,17:15,410
02-Apr-26,17:15,EA3225,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,17:22,417
02-Apr-26,17:20,EI527,Paris (CDG),CDG,Aer Lingus,A320,EI-DEI,C,FALSE,17:04,406
02-Apr-26,17:20,EA3393,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,17:12,422
02-Apr-26,17:20,FR3976,Barcelona (BCN),BCN,Ryanair,B738,EI-ESV,C,FALSE,17:24,210
02-Apr-26,17:25,FR447,Liverpool (LPL),LPL,Ryanair,B738,9H-QAS,C,FALSE,17:19,203
02-Apr-26,17:25,BY1487,Lanzarote (ACE),ACE,TUI,B738,G-FDZZ,C,FALSE,18:14,R101
02-Apr-26,17:35,FR289,London (STN),STN,Ryanair,B738,9H-QFB,C,FALSE,18:00,208
02-Apr-26,17:40,EI609,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-EDS,C,FALSE,17:31,407
02-Apr-26,17:45,EI405,Rome (FCO),FCO,Aer Lingus,A320,EI-DVG,C,FALSE,18:20,410
02-Apr-26,17:50,EA3273,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,17:51,420
02-Apr-26,17:50,FR7055,Malaga (AGP),AGP,Ryanair,B38M,9H-VUZ,C,FALSE,18:17,209
02-Apr-26,17:50,FR7035,Faro (FAO),FAO,Ryanair,B738,SP-RKM,C,FALSE,17:53,209
02-Apr-26,17:50,LX404,Zurich (ZRH),ZRH,Swiss,BCS1,HB-JBE,C,FALSE,17:41,R101
02-Apr-26,17:55,DY1362,Oslo (OSL),OSL,Norwegian,B738,LN-NHA,C,FALSE,18:16,R101
02-Apr-26,17:55,FR7366,Vienna (VIE),VIE,Lauda Europe,A320,9H-LOA,C,FALSE,18:02,206
02-Apr-26,17:59,5X207,Louisville (SDF),SDF,UPS,B763,N345UP,D,FALSE,17:26,R101
02-Apr-26,18:00,BA832,London (LHR),LHR,British Airways,A20N,G-TTSG,C,FALSE,17:38,424
02-Apr-26,18:05,EI553,Lyon (LYS),LYS,Aer Lingus,A320,EI-DES,C,FALSE,17:47,406
02-Apr-26,18:05,TP1324,Lisbon (LIS),LIS,TAP Express,E195,CS-TAX,C,FALSE,18:47,113
02-Apr-26,18:05,,Isle of Man (IOM),IOM,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,19:12,418
02-Apr-26,18:10,EI3217,Isle of Man (IOM),IOM,Aer Lingus,AT7,,B,FALSE,,410
02-Apr-26,18:10,FR555,Manchester (MAN),MAN,Ryanair,B38M,EI-IHY,C,FALSE,18:06,202
02-Apr-26,18:13,,St. Gallen (ACH),ACH,NetJets,C68A,CS-LUC,C,FALSE,18:12,R110
02-Apr-26,18:15,FR9320,Trieste (TRS),TRS,Ryanair,B38M,EI-HET,C,FALSE,18:42,204
02-Apr-26,18:20,EI169,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,17:57,403
02-Apr-26,18:20,SK2537,Copenhagen (CPH),CPH,SAS,A20N,EI-SCD,C,FALSE,18:29,R101
02-Apr-26,18:25,AF1116,Paris (CDG),CDG,Air France,E190,F-HBLY,C,FALSE,18:26,115
02-Apr-26,18:30,FR4284,Marseille (MRS),MRS,Ryanair,B738,EI-DPH,C,FALSE,19:51,210
02-Apr-26,18:35,EA3327,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,19:07,421
02-Apr-26,18:35,FR25,Paris (BVA),BVA,Ryanair,B38M,EI-IKW,C,FALSE,18:21,208
02-Apr-26,18:40,BA4472,London (LCY),LCY,British Airways,E190,G-LCYL,C,FALSE,18:57,426
02-Apr-26,18:40,FR5307,Kerry (KIR),KIR,Ryanair,B738,SP-RKH,C,FALSE,18:37,202
02-Apr-26,18:40,FR5419,Berlin (BER),BER,Ryanair,B738,EI-EBV,C,FALSE,18:24,207
02-Apr-26,18:45,FR1115,Reus (REU),REU,Ryanair,B38M,EI-HEN,C,FALSE,19:24,204
02-Apr-26,18:50,FR1043,Toulouse (TLS),TLS,Ryanair,B738,SP-RND,C,FALSE,20:05,203
02-Apr-26,18:55,EA3305,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,18:49,420
02-Apr-26,18:55,FR121,London (LGW),LGW,Ryanair,B38M,EI-ILJ,C,FALSE,18:44,208
02-Apr-26,18:55,LG4883,Luxembourg (LUX),LUX,Luxair,E295,LX-LEA,C,FALSE,18:35,R101
02-Apr-26,19:05,EW2774,Stuttgart (STR),STR,Eurowings,A320,D-AEWR,C,FALSE,18:54,R101
02-Apr-26,19:05,FR667,Birmingham (BHX),BHX,Ryanair,B38M,EI-ILC,C,FALSE,19:32,201
02-Apr-26,19:05,FR3101,Amsterdam (AMS),AMS,Ryanair,B738,SP-RSQ,C,FALSE,19:40,207
02-Apr-26,19:05,SK2565,Stockholm (ARN),ARN,SAS,32N,,C,FALSE,,R101
02-Apr-26,19:15,EI749,Bilbao (BIO),BIO,Aer Lingus,A320,EI-DEK,C,FALSE,19:21,411
02-Apr-26,19:15,FR1457,Brussels (BRU),BRU,Ryanair,B738,9H-QBD,C,FALSE,20:01,208
02-Apr-26,19:15,FR2031,Krakow (KRK),KRK,Ryanair,B38M,SP-RZV,C,FALSE,18:53,207
02-Apr-26,19:15,TO7908,Paris (ORY),ORY,Transavia,B738,F-HUYB,C,FALSE,18:59,R101
02-Apr-26,19:20,FR205,London (STN),STN,Ryanair,B738,SP-RKV,C,FALSE,19:19,206
02-Apr-26,19:30,BA834,London (LHR),LHR,British Airways,A21N,G-TNED,C,FALSE,19:17,426
02-Apr-26,19:30,BA4468,London (LCY),LCY,British Airways,E190,G-LCYM,C,FALSE,19:10,423
02-Apr-26,19:30,FR99,Wroclaw (WRO),WRO,Ryanair,B38M,SP-RZN,C,FALSE,19:43,205
02-Apr-26,19:30,FR9612,Rome (FCO),FCO,Ryanair,B38M,EI-HMW,C,FALSE,19:14,110
02-Apr-26,19:35,EI173,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,19:03,416
02-Apr-26,19:35,FR7133,Faro (FAO),FAO,Ryanair,B738,EI-EBK,C,FALSE,20:21,208
02-Apr-26,19:45,FR1773,Valencia (VLC),VLC,Ryanair,B738,EI-EGD,C,FALSE,19:37,208
02-Apr-26,19:50,FR123,London (LGW),LGW,Ryanair,B738,9H-QDR,C,FALSE,19:29,102
02-Apr-26,20:05,EK163,Dubai (DXB),DXB,Emirates,B77W,A6-EPC,C,FALSE,21:31,R101
02-Apr-26,20:10,EI585,Malaga (AGP),AGP,Aer Lingus,A320,EI-FNJ,C,FALSE,20:25,410
02-Apr-26,20:10,FR9678,Seville (SVQ),SVQ,Ryanair,B738,9H-QCD,C,FALSE,20:44,208
02-Apr-26,20:15,FR7157,Madrid (MAD),MAD,Ryanair,B738,9H-QAV,C,FALSE,21:45,210
02-Apr-26,20:20,DN407,Bacau (BCM),BCM,Dan Air,A320,YR-JUL,C,FALSE,20:59,R101
02-Apr-26,20:25,FR127,London (LGW),LGW,Ryanair,B738,9H-QCF,C,FALSE,21:33,205
02-Apr-26,20:30,FR21,Newcastle (NCL),NCL,Ryanair,B38M,EI-IGF,C,FALSE,20:31,203
02-Apr-26,20:30,FR817,Edinburgh (EDI),EDI,Ryanair,B738,EI-EKS,C,FALSE,21:14,210
02-Apr-26,20:30,FR1557,Manchester (MAN),MAN,Ryanair,B738,EI-DLX,C,FALSE,20:18,202
02-Apr-26,20:33,5X249,Shannon (SNN),SNN,UPS,B763,N364UP,D,FALSE,20:13,R101
02-Apr-26,20:40,EI3331,Exeter (EXT),EXT,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,20:16,405
02-Apr-26,20:40,FR7063,Alicante (ALC),ALC,Ryanair,B38M,EI-IJK,C,FALSE,21:21,201
02-Apr-26,20:45,FR449,Liverpool (LPL),LPL,Ryanair,B738,EI-DCL,C,FALSE,20:33,107
02-Apr-26,20:55,EI177,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,20:41,405
02-Apr-26,20:55,EA3557,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,20:39,422
02-Apr-26,21:00,EI413,Verona (VRN),VRN,Aer Lingus,A320,EI-DEH,C,FALSE,20:36,413
02-Apr-26,21:00,FR4845,Milan (BGY),BGY,Ryanair,B38M,EI-IKD,C,FALSE,21:47,203
02-Apr-26,21:00,FR7137,Lisbon (LIS),LIS,Ryanair,B738,EI-EVJ,C,FALSE,21:12,105
02-Apr-26,21:09,,Pisa (PSA),PSA,NetJets,GLEX,CS-GLJ,C,FALSE,21:19,R110
02-Apr-26,21:15,FR1909,Gdansk (GDN),GDN,Ryanair,B738,SP-RKB,C,FALSE,21:17,206
02-Apr-26,21:17,5O4394,Shannon (SNN),SNN,ASL Airlines,B738,F-HIQB,C,FALSE,21:04,R115
02-Apr-26,21:20,FR6394,Barcelona (BCN),BCN,Ryanair,B738,EI-GSI,C,FALSE,21:28,207
02-Apr-26,21:20,RK291,London (STN),STN,Ryanair,B38M,G-RYMA,C,FALSE,21:43,201
02-Apr-26,21:25,FR509,Bristol (BRS),BRS,Ryanair,B38M,EI-HGG,C,FALSE,22:30,211
02-Apr-26,21:30,EI179,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,21:26,406
02-Apr-26,21:30,EI277,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DES,C,FALSE,21:09,406
02-Apr-26,21:30,EA3409,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,22:05,422
02-Apr-26,21:35,EA3309,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,21:37,419
02-Apr-26,21:40,FR3103,Amsterdam (AMS),AMS,Ryanair,B738,9H-QAL,C,FALSE,21:52,208
02-Apr-26,21:45,EA3259,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,21:23,417
02-Apr-26,21:45,EA3289,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,21:40,417
02-Apr-26,21:50,BA4470,London (LCY),LCY,British Airways,E190,G-LCAB,C,FALSE,21:38,424
02-Apr-26,22:00,FR143,London (LGW),LGW,Ryanair,B38M,EI-HET,C,FALSE,22:36,203
02-Apr-26,22:05,EI639,Brussels (BRU),BRU,Aer Lingus,A320,EI-DEI,C,FALSE,22:17,407
02-Apr-26,22:05,EA3329,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,22:27,420
02-Apr-26,22:10,EA3197,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,21:58,417
02-Apr-26,22:15,FR8131,Malaga (AGP),AGP,Ryanair,B738,9H-QAD,C,FALSE,22:29,203
02-Apr-26,22:15,LH982,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRN,C,FALSE,22:12,117
02-Apr-26,22:20,5F5711,Chisinau (RMO),RMO,FlyOne,A321,YR-FIB,C,FALSE,03:08,R101
02-Apr-26,22:20,EI611,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-GAL,C,FALSE,22:09,403
02-Apr-26,22:25,KL1145,Amsterdam (AMS),AMS,KLM,B738,PH-BXV,C,FALSE,22:23,119
02-Apr-26,22:30,EI183,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,22:21,415
02-Apr-26,22:30,FR7236,Malta (MLA),MLA,Ryanair,B38M,EI-HGY,C,FALSE,22:38,208
02-Apr-26,22:35,FR535,Nottingham (EMA),EMA,Ryanair,B738,EI-DPN,C,FALSE,23:30,209
02-Apr-26,22:35,FR669,Birmingham (BHX),BHX,Ryanair,B38M,EI-HMW,C,FALSE,22:34,209
02-Apr-26,22:40,AF1016,Paris (CDG),CDG,Air France,BCS3,F-HZUM,C,FALSE,22:32,114
02-Apr-26,22:40,EI529,Paris (CDG),CDG,Aer Lingus,A320,EI-EDS,C,FALSE,22:25,405
02-Apr-26,22:40,EA3229,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,22:18,420
02-Apr-26,22:40,FR5562,Glasgow (GLA),GLA,Ryanair,B738,9H-QDR,C,FALSE,22:14,204
02-Apr-26,22:50,EI737,Palma de Mallorca (PMI),PMI,Aer Lingus,A20N,EI-NSE,C,FALSE,22:47,410
02-Apr-26,22:50,H4251,Cluj-Napoca (CLJ),CLJ,HiSky,A320,YR-SUN,C,FALSE,22:41,R113
02-Apr-26,22:50,H4473,Chisinau (RMO),RMO,HiSky,A320,YR-SKY,C,FALSE,22:11,R112
02-Apr-26,22:55,EI709,Marrakesh (RAK),RAK,Aer Lingus (Retro livery),A320,EI-DVM,C,FALSE,23:14,R101
02-Apr-26,22:55,FR307,London (LGW),LGW,Ryanair,B38M,EI-HEN,C,FALSE,22:58,210
02-Apr-26,22:55,FR6245,Tirana (TIA),TIA,Ryanair,B738,EI-EBF,C,FALSE,00:18,210
02-Apr-26,22:55,FR6841,Naples (NAP),NAP,Ryanair,B38M,EI-HMZ,C,FALSE,23:23,208
02-Apr-26,23:00,EI465,Malta (MLA),MLA,Aer Lingus,A320,EI-DVH,C,FALSE,22:44,410
02-Apr-26,23:00,FR341,London (LTN),LTN,Ryanair,B738,9H-QFE,C,FALSE,23:32,203
02-Apr-26,23:05,EI497,Faro (FAO),FAO,Aer Lingus,A320,EI-DEJ,C,FALSE,23:09,408
02-Apr-26,23:05,FR1977,Riga (RIX),RIX,Ryanair,B738,SP-RNS,C,FALSE,23:25,204
02-Apr-26,23:05,FR8108,Reus (REU),REU,Ryanair,B738,SP-RKD,C,FALSE,23:58,202
02-Apr-26,23:05,TK1173,Istanbul (IST),IST,Turkish Airlines,B38M,TC-LCU,C,FALSE,23:04,113
02-Apr-26,23:10,EI337,Berlin (BER),BER,Aer Lingus,A320,EI-DER,C,FALSE,23:02,410
02-Apr-26,23:10,EI587,Malaga (AGP),AGP,Aer Lingus,A320,EI-DEM,C,FALSE,23:12,413
02-Apr-26,23:10,FR456,Leeds (LBA),LBA,Ryanair,B38M,EI-ILK,C,FALSE,23:47,207
02-Apr-26,23:20,FR210,London (STN),STN,Ryanair,B738,SP-RSQ,C,FALSE,23:06,109
02-Apr-26,23:25,FR1900,Manchester (MAN),MAN,Ryanair,B738,9H-QCJ,C,FALSE,23:18,205
02-Apr-26,23:25,FR5404,Murcia (RMU),RMU,Ryanair,B738,EI-DPP,C,FALSE,23:20,210
02-Apr-26,23:40,FR3087,Venice (VCE),VCE,Ryanair,B38M,EI-IHC,C,FALSE,23:39,208
02-Apr-26,23:40,FR8112,Faro (FAO),FAO,Ryanair,B738,SP-RNP,C,FALSE,23:53,204
02-Apr-26,23:45,FR4267,Verona (VRN),VRN,Ryanair,B38M,EI-IGL,C,FALSE,00:28,206
02-Apr-26,23:55,FR557,Manchester (MAN),MAN,Ryanair,B738,9H-QCS,C,FALSE,00:22,209
02-Apr-26,23:55,FR635,Cardiff (CWL),CWL,Ryanair,B738,EI-EVJ,C,FALSE,00:07,205
02-Apr-26,23:59,FR3567,Santiago de Compostela (SCQ),SCQ,Ryanair,B738,SP-RKH,C,FALSE,23:55,202
03-Apr-26,00:05,FR312,Stockholm (ARN),ARN,Ryanair,B738,EI-DLV,C,FALSE,23:45,203
03-Apr-26,00:05,TP1326,Lisbon (LIS),LIS,TAP Express,E190,CS-TPT,C,FALSE,00:20,112
03-Apr-26,00:10,EI449,Heraklion (HER),HER,Aer Lingus,A320,EI-DVE,C,FALSE,23:28,410
03-Apr-26,00:20,EI779,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-DVI,C,FALSE,00:09,402
03-Apr-26,00:20,FR4410,Rhodes (RHO),RHO,Ryanair,B38M,EI-IFW,C,FALSE,23:50,202
03-Apr-26,00:25,FR2972,Kaunas (KUN),KUN,Ryanair,B738,9H-QAR,C,FALSE,00:12,108
03-Apr-26,00:25,FR7200,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HGP,C,FALSE,00:34,202
03-Apr-26,00:30,EI575,Alicante (ALC),ALC,Aer Lingus,A320,EI-EDP,C,FALSE,00:30,416
03-Apr-26,00:35,FR1979,Lodz (LCJ),LCJ,Ryanair,B38M,EI-IHY,C,FALSE,00:42,202
03-Apr-26,00:45,EI765,Tenerife (TFS),TFS,Aer Lingus,A320,EI-DVN,C,FALSE,01:19,403
03-Apr-26,00:45,FR7073,Porto (OPO),OPO,Ryanair,B738,SP-RKV,C,FALSE,01:14,203
03-Apr-26,00:50,EI783,Gran Canaria (LPA),LPA,Aer Lingus,A320,EI-DVK,C,FALSE,00:32,405
03-Apr-26,00:50,LH8321,Birmingham (BHX),BHX,Lufthansa Cargo,A321,D-AEUA,C,FALSE,00:39,R101
03-Apr-26,00:55,EI565,Barcelona (BCN),BCN,Aer Lingus,A320,EI-DVG,C,FALSE,00:58,415
03-Apr-26,00:55,FR1959,Nice (NCE),NCE,Ryanair,B738,SP-RND,C,FALSE,02:16,209
03-Apr-26,00:55,FR6186,Palma de Mallorca (PMI),PMI,Ryanair,B38M,9H-VUZ,C,FALSE,01:33,201
03-Apr-26,00:55,FR7037,Girona (GRO),GRO,Ryanair,B38M,EI-ILC,C,FALSE,01:30,203
03-Apr-26,01:01,FR3333,Pafos (PFO),PFO,Ryanair,B38M,9H-VUQ,C,FALSE,01:02,207
03-Apr-26,01:06,OJ300,Karlsruhe / Baden-Baden (FKB),FKB,NyxAir,AT75,ES-NTC,B,FALSE,00:37,R101
03-Apr-26,01:10,FR5433,Ibiza (IBZ),IBZ,Ryanair,B738,SP-RKM,C,FALSE,00:56,201
03-Apr-26,01:10,FR6920,Barcelona (BCN),BCN,Ryanair,B38M,EI-ILJ,C,FALSE,02:09,202
03-Apr-26,01:10,FR9289,Brindisi (BDS),BDS,Ryanair,B38M,EI-IHM,C,FALSE,01:08,202
03-Apr-26,01:15,FR327,Bucharest (OTP),OTP,Ryanair,B38M,EI-IJD,C,FALSE,01:36,202
03-Apr-26,01:30,EI799,Izmir (ADB),ADB,Aer Lingus,A320,EI-DEP,C,FALSE,01:44,407
03-Apr-26,01:54,XM358,Birmingham (BHX),BHX,Zimex Aviation,AT72,HB-AFJ,B,FALSE,01:59,R101
03-Apr-26,03:59,,Nottingham (EMA),EMA,DHL,A306,D-AZMN,C,FALSE,03:58,R101
03-Apr-26,04:30,EI104,New York (JFK),JFK,Aer Lingus,A333,EI-DUZ,E,TRUE,03:20,405
03-Apr-26,04:35,EI132,Boston (BOS),BOS,Aer Lingus,A21N,EI-LRA,C,TRUE,03:33,416
03-Apr-26,04:42,QY2886,Brussels (BRU),BRU,DHL,B738,EC-IXO,C,FALSE,04:36,R101
03-Apr-26,04:45,FX5051,Indianapolis (IND),IND,FedEx,B763,N134FE,D,FALSE,03:49,R101
03-Apr-26,04:45,5O4294,Paris (CDG),CDG,ASL Airlines,B738,F-HIQB,C,FALSE,04:33,R115
03-Apr-26,05:00,5X248,Cologne (CGN),CGN,UPS,B763,N364UP,D,FALSE,04:47,R101
03-Apr-26,05:10,EI122,Chicago (ORD),ORD,Aer Lingus,A333,EI-EIL,E,TRUE,04:45,406
03-Apr-26,05:10,EI126,Toronto (YYZ),YYZ,Aer Lingus,A333,EI-EDY,E,TRUE,05:32,407
03-Apr-26,05:15,EI100,New York (EWR),EWR,Aer Lingus,A21N,EI-LRC,C,TRUE,04:27,408
03-Apr-26,05:15,EI116,Washington (IAD),IAD,Aer Lingus,A21N,EI-LRE,C,TRUE,04:07,409
03-Apr-26,05:15,EI130,Windsor Locks (BDL),BDL,Aer Lingus,A21N,EI-LRG,C,TRUE,04:30,410
03-Apr-26,05:24,QY2882,Leipzig (LEJ),LEJ,Titan Airways,A321,9H-ZTB,C,FALSE,05:21,R101
03-Apr-26,05:53,FX5202,Paris (CDG),CDG,FedEx,B763,N107FE,D,FALSE,05:36,R101
03-Apr-26,06:24,TK6513,Istanbul (IST),IST,Turkish Cargo,A332,TC-JDP,E,FALSE,06:25,R101
03-Apr-26,06:30,AA722,Philadelphia (PHL),PHL,American Airlines,B788,N880BJ,E,TRUE,05:26,416
03-Apr-26,07:00,FR441,Liverpool (LPL),LPL,Ryanair,B738,9H-QDW,C,FALSE,06:47,206
03-Apr-26,07:01,VJT418,Girona (GRO),GRO,VistaJet,CL35,9H-VCL,C,FALSE,07:03,R101
03-Apr-26,07:15,FR561,Manchester (MAN),MAN,Ryanair,B38M,EI-HEY,C,FALSE,07:05,213
03-Apr-26,07:15,FR633,Copenhagen (CPH),CPH,Ryanair,B38M,EI-IHX,C,FALSE,07:15,206
03-Apr-26,07:20,UA310,Washington (IAD),IAD,United Airlines,B752,N19117,D,TRUE,07:13,419
03-Apr-26,07:30,UA23,New York (EWR),EWR,United Airlines,B772,N799UA,E,TRUE,07:07,419
03-Apr-26,07:30,FR23,Paris (BVA),BVA,Ryanair,B38M,EI-IGO,C,FALSE,07:19,203
03-Apr-26,07:30,FR494,Madrid (MAD),MAD,Ryanair,B738,9H-QAW,C,FALSE,07:21,212
03-Apr-26,07:40,FR331,London (LTN),LTN,Ryanair,B738,9H-QDK,C,FALSE,07:24,204
03-Apr-26,07:45,BA824,London (LHR),LHR,British Airways,A21N,G-NEOR,C,FALSE,07:31,424
03-Apr-26,07:45,FR262,Alicante (ALC),ALC,Ryanair,B38M,EI-IKA,C,FALSE,07:33,210
03-Apr-26,07:45,FR312,Stockholm (ARN),ARN,Ryanair,B38M,EI-IKI,C,FALSE,07:46,203
03-Apr-26,07:45,FR7140,Vilnius (VNO),VNO,Ryanair,B738,SP-RNO,C,FALSE,07:26,210
03-Apr-26,07:50,FR7001,Girona (GRO),GRO,Ryanair,B738,EI-ENO,C,FALSE,07:38,202
03-Apr-26,07:50,FR7441,Gdansk (GDN),GDN,Ryanair,B738,SP-RSM,C,FALSE,07:56,204
03-Apr-26,07:55,DL258,Minneapolis (MSP),MSP,Delta Air Lines,A339,N405DX,E,TRUE,07:10,406
03-Apr-26,07:55,FR271,London (STN),STN,Ryanair,B738,EI-EMO,C,FALSE,07:36,205
03-Apr-26,07:55,LX402,Zurich (ZRH),ZRH,airBaltic,BCS3,YL-CSD,C,FALSE,08:29,R101
03-Apr-26,08:00,LH976,Frankfurt (FRA),FRA,Lufthansa,A320,D-AIZE,C,FALSE,08:05,116
03-Apr-26,08:10,FR3881,Dubrovnik (DBV),DBV,Ryanair,B38M,SP-RZX,C,FALSE,07:51,204
03-Apr-26,08:15,EI88,Minneapolis (MSP),MSP,Aer Lingus,A21N,EI-XLW,C,TRUE,08:25,402
03-Apr-26,08:15,AC800,Toronto (YYZ),YYZ,Air Canada,B789,C-FVLU,E,TRUE,08:02,413
03-Apr-26,08:15,EI114,Philadelphia (PHL),PHL,Aer Lingus,A21N,EI-XLU,C,TRUE,07:41,408
03-Apr-26,08:15,AF1616,Paris (CDG),CDG,Air France,BCS3,F-HZUC,C,FALSE,08:13,115
03-Apr-26,08:20,FR1024,Budapest (BUD),BUD,Buzz,B38M,SP-RZF,C,FALSE,08:15,R101
03-Apr-26,08:20,KL1135,Amsterdam (AMS),AMS,KLM,E190,PH-EZP,C,FALSE,08:27,118
03-Apr-26,08:20,TO7900,Paris (ORY),ORY,Transavia,B738,F-GZHA,C,FALSE,08:10,R101
03-Apr-26,08:25,EI136,Boston (BOS),BOS,Aer Lingus,A333,EI-FNG,E,TRUE,07:28,404
03-Apr-26,08:25,FR275,Glasgow (GLA),GLA,Ryanair,B738,SP-RKD,C,FALSE,,201
03-Apr-26,08:35,EI76,Nashville (BNA),BNA,Aer Lingus,A21N,EI-XLR,C,TRUE,08:16,410
03-Apr-26,08:35,FR535,Nottingham (EMA),EMA,Ryanair,B38M,EI-HGE,C,FALSE,08:19,209
03-Apr-26,08:40,EI118,Washington (IAD),IAD,Aer Lingus,A21N,EI-XLV,C,TRUE,07:43,415
03-Apr-26,08:40,FR809,Edinburgh (EDI),EDI,Ryanair,B738,SP-RND,C,FALSE,08:34,208
03-Apr-26,08:40,FR5165,Bristol (BRS),BRS,Ryanair,B738,EI-DWW,C,FALSE,,208
03-Apr-26,08:45,DL176,Atlanta (ATL),ATL,Delta Air Lines,B764,N827MH,D,TRUE,07:54,403
03-Apr-26,08:50,EI106,New York (JFK),JFK,Aer Lingus,A21N,EI-LRF,C,TRUE,07:58,403
03-Apr-26,08:50,EA3401,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,08:44,421
03-Apr-26,08:55,AY1381,Helsinki (HEL),HEL,Finnair,A319,OH-LVH,C,FALSE,08:54,409
03-Apr-26,08:55,EY45,Abu Dhabi (AUH),AUH,Etihad Airways,B789,A6-BLX,E,FALSE,09:07,R101
