Season_Code,Week_In_Year,Week_Start,Gate_ID,Terminal,Pier,Weekly_Movements,Avg_Daily_Occupancy_Hrs,Headroom_Hrs,Primary_Traffic
W24,3,2025-01-20,426,T2,Pier 4,34,5.9,11.1,Transatlantic CBP
W24,3,2025-01-20,501,T2,Pier E,25,6.5,10.5,International Long-Haul
W24,3,2025-01-20,502,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,3,2025-01-20,503,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,3,2025-01-20,504,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,3,2025-01-20,505,T2,Pier E,26,6.8,10.2,International Long-Haul
W24,3,2025-01-20,506,T2,Pier E,24,6.1,10.9,International Long-Haul
W24,3,2025-01-20,507,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,3,2025-01-20,508,T2,Pier E,26,6.6,10.4,International Long-Haul
W24,3,2025-01-20,509,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,3,2025-01-20,510,T2,Pier E,26,6.8,10.2,International Long-Haul
W24,3,2025-01-20,511,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,3,2025-01-20,512,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,3,2025-01-20,513,T2,Pier E,23,6,11,International Long-Haul
W24,3,2025-01-20,514,T2,Pier E,25,6.5,10.5,International Long-Haul
W24,3,2025-01-20,515,T2,Pier E,24,6.2,10.8,International Long-Haul
W24,3,2025-01-20,601,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,3,2025-01-20,602,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,603,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,604,T1,Remote North,20,1.6,15.4,International Short-Haul
W24,3,2025-01-20,605,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,606,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,607,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,3,2025-01-20,608,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,3,2025-01-20,609,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,610,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,611,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,3,2025-01-20,612,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,3,2025-01-20,613,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,614,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,3,2025-01-20,615,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,3,2025-01-20,616,T1,Remote North,20,1.6,15.4,International Short-Haul
W24,3,2025-01-20,617,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,3,2025-01-20,618,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,3,2025-01-20,619,T1,Remote North,20,1.6,15.4,International Short-Haul
W24,3,2025-01-20,620,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,3,2025-01-20,621,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,3,2025-01-20,701,T1,Remote South,4,1,16,Cargo
W24,3,2025-01-20,702,T1,Remote South,4,1.2,15.8,Cargo
W24,3,2025-01-20,703,T1,Remote South,4,1.1,15.9,Cargo
W24,3,2025-01-20,704,T1,Remote South,4,1.2,15.8,Cargo
W24,3,2025-01-20,705,T1,Remote South,4,1.1,15.9,Cargo
W24,3,2025-01-20,706,T1,Remote South,4,1.1,15.9,Cargo
W24,3,2025-01-20,707,T1,Remote South,4,1.1,15.9,Cargo
W24,3,2025-01-20,708,T1,Remote South,4,1.2,15.8,Cargo
W24,3,2025-01-20,709,T1,Remote South,4,1,16,Cargo
W24,3,2025-01-20,710,T1,Remote South,4,1.1,15.9,Cargo
W24,3,2025-01-20,711,T1,Remote South,4,1.1,15.9,Cargo
W24,3,2025-01-20,712,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,101,T1,Pier 1,69,4.9,12.1,International Short-Haul
W24,4,2025-01-27,102,T1,Pier 1,70,5,12,International Short-Haul
W24,4,2025-01-27,103,T1,Pier 1,69,4.9,12.1,International Short-Haul
W24,4,2025-01-27,104,T1,Pier 1,67,4.8,12.2,International Short-Haul
W24,4,2025-01-27,105,T1,Pier 1,67,4.8,12.2,International Short-Haul
W24,4,2025-01-27,106,T1,Pier 1,66,4.7,12.3,International Short-Haul
W24,4,2025-01-27,107,T1,Pier 1,70,5,12,International Short-Haul
W24,4,2025-01-27,108,T1,Pier 1,76,5.4,11.6,International Short-Haul
W24,4,2025-01-27,109,T1,Pier 1,67,4.8,12.2,International Short-Haul
W24,4,2025-01-27,110,T1,Pier 1,76,5.4,11.6,International Short-Haul
W24,4,2025-01-27,111,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,4,2025-01-27,112,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,4,2025-01-27,113,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,4,2025-01-27,114,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,4,2025-01-27,115,T1,Pier 1,67,4.8,12.2,International Short-Haul
W24,4,2025-01-27,116,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,4,2025-01-27,117,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,4,2025-01-27,118,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,4,2025-01-27,119,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,4,2025-01-27,201,T1,Pier 2,51,4,13,International Short-Haul
W24,4,2025-01-27,202,T1,Pier 2,56,4.4,12.6,International Short-Haul
W24,4,2025-01-27,203,T1,Pier 2,55,4.3,12.7,International Short-Haul
W24,4,2025-01-27,204,T1,Pier 2,53,4.2,12.8,International Short-Haul
W24,4,2025-01-27,205,T1,Pier 2,53,4.2,12.8,International Short-Haul
W24,4,2025-01-27,206,T1,Pier 2,56,4.4,12.6,International Short-Haul
W24,4,2025-01-27,207,T1,Pier 2,59,4.6,12.4,International Short-Haul
W24,4,2025-01-27,208,T1,Pier 2,55,4.3,12.7,International Short-Haul
W24,4,2025-01-27,209,T1,Pier 2,57,4.5,12.5,International Short-Haul
W24,4,2025-01-27,210,T1,Pier 2,53,4.2,12.8,International Short-Haul
W24,4,2025-01-27,211,T1,Pier 2,51,4,13,International Short-Haul
W24,4,2025-01-27,212,T1,Pier 2,51,4,13,International Short-Haul
W24,4,2025-01-27,213,T1,Pier 2,51,4,13,International Short-Haul
W24,4,2025-01-27,214,T1,Pier 2,53,4.2,12.8,International Short-Haul
W24,4,2025-01-27,301,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,4,2025-01-27,302,T1,Pier 3,47,4,13,International Short-Haul
W24,4,2025-01-27,303,T1,Pier 3,47,4,13,International Short-Haul
W24,4,2025-01-27,304,T1,Pier 3,42,3.6,13.4,International Short-Haul
W24,4,2025-01-27,305,T1,Pier 3,43,3.7,13.3,International Short-Haul
W24,4,2025-01-27,306,T1,Pier 3,43,3.7,13.3,International Short-Haul
W24,4,2025-01-27,307,T1,Pier 3,46,3.9,13.1,International Short-Haul
W24,4,2025-01-27,308,T1,Pier 3,43,3.7,13.3,International Short-Haul
W24,4,2025-01-27,309,T1,Pier 3,43,3.7,13.3,International Short-Haul
W24,4,2025-01-27,310,T1,Pier 3,49,4.2,12.8,International Short-Haul
W24,4,2025-01-27,311,T1,Pier 3,48,4.1,12.9,International Short-Haul
W24,4,2025-01-27,312,T1,Pier 3,43,3.7,13.3,International Short-Haul
W24,4,2025-01-27,313,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,4,2025-01-27,314,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,4,2025-01-27,315,T2,Pier 3,48,4.1,12.9,Transatlantic CBP
W24,4,2025-01-27,316,T2,Pier 3,46,3.9,13.1,Transatlantic CBP
W24,4,2025-01-27,317,T2,Pier 3,43,3.7,13.3,Transatlantic CBP
W24,4,2025-01-27,318,T2,Pier 3,47,4,13,Transatlantic CBP
W24,4,2025-01-27,319,T2,Pier 3,44,3.8,13.2,Transatlantic CBP
W24,4,2025-01-27,320,T2,Pier 3,43,3.7,13.3,Transatlantic CBP
W24,4,2025-01-27,321,T2,Pier 3,44,3.8,13.2,Transatlantic CBP
W24,4,2025-01-27,322,T2,Pier 3,46,3.9,13.1,Transatlantic CBP
W24,4,2025-01-27,323,T2,Pier 3,44,3.8,13.2,Transatlantic CBP
W24,4,2025-01-27,401,T2,Pier 4,35,6,11,Transatlantic CBP
W24,4,2025-01-27,402,T2,Pier 4,36,6.2,10.8,Transatlantic CBP
W24,4,2025-01-27,403,T2,Pier 4,34,5.8,11.2,Transatlantic CBP
W24,4,2025-01-27,404,T2,Pier 4,38,6.6,10.4,Transatlantic CBP
W24,4,2025-01-27,405,T2,Pier 4,34,5.9,11.1,Transatlantic CBP
W24,4,2025-01-27,406,T2,Pier 4,34,5.8,11.2,Transatlantic CBP
W24,4,2025-01-27,407,T2,Pier 4,37,6.4,10.6,Transatlantic CBP
W24,4,2025-01-27,408,T2,Pier 4,38,6.6,10.4,Transatlantic CBP
W24,4,2025-01-27,409,T2,Pier 4,38,6.6,10.4,Transatlantic CBP
W24,4,2025-01-27,410,T2,Pier 4,37,6.3,10.7,Transatlantic CBP
W24,4,2025-01-27,411,T2,Pier 4,35,6,11,Transatlantic CBP
W24,4,2025-01-27,412,T2,Pier 4,38,6.5,10.5,Transatlantic CBP
W24,4,2025-01-27,413,T2,Pier 4,38,6.5,10.5,Transatlantic CBP
W24,4,2025-01-27,414,T2,Pier 4,35,6,11,Transatlantic CBP
W24,4,2025-01-27,415,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,4,2025-01-27,416,T2,Pier 4,34,5.9,11.1,Transatlantic CBP
W24,4,2025-01-27,417,T2,Pier 4,40,6.8,10.2,Transatlantic CBP
W24,4,2025-01-27,418,T2,Pier 4,38,6.6,10.4,Transatlantic CBP
W24,4,2025-01-27,419,T2,Pier 4,38,6.5,10.5,Transatlantic CBP
W24,4,2025-01-27,420,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,4,2025-01-27,421,T2,Pier 4,38,6.5,10.5,Transatlantic CBP
W24,4,2025-01-27,422,T2,Pier 4,35,6,11,Transatlantic CBP
W24,4,2025-01-27,423,T2,Pier 4,36,6.2,10.8,Transatlantic CBP
W24,4,2025-01-27,424,T2,Pier 4,34,5.8,11.2,Transatlantic CBP
W24,4,2025-01-27,425,T2,Pier 4,36,6.2,10.8,Transatlantic CBP
W24,4,2025-01-27,426,T2,Pier 4,38,6.5,10.5,Transatlantic CBP
W24,4,2025-01-27,501,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,4,2025-01-27,502,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,4,2025-01-27,503,T2,Pier E,26,6.6,10.4,International Long-Haul
W24,4,2025-01-27,504,T2,Pier E,27,6.9,10.1,International Long-Haul
W24,4,2025-01-27,505,T2,Pier E,23,6,11,International Long-Haul
W24,4,2025-01-27,506,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,4,2025-01-27,507,T2,Pier E,24,6.1,10.9,International Long-Haul
W24,4,2025-01-27,508,T2,Pier E,26,6.7,10.3,International Long-Haul
W24,4,2025-01-27,509,T2,Pier E,24,6.1,10.9,International Long-Haul
W24,4,2025-01-27,510,T2,Pier E,26,6.7,10.3,International Long-Haul
W24,4,2025-01-27,511,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,4,2025-01-27,512,T2,Pier E,24,6.2,10.8,International Long-Haul
W24,4,2025-01-27,513,T2,Pier E,27,6.9,10.1,International Long-Haul
W24,4,2025-01-27,514,T2,Pier E,23,6,11,International Long-Haul
W24,4,2025-01-27,515,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,4,2025-01-27,601,T1,Remote North,20,1.6,15.4,International Short-Haul
W24,4,2025-01-27,602,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,603,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,604,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,605,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,606,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,607,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,608,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,4,2025-01-27,609,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,610,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,611,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,612,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,613,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,614,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,615,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,616,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,617,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,618,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,4,2025-01-27,619,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,4,2025-01-27,620,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,4,2025-01-27,621,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,4,2025-01-27,701,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,702,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,703,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,704,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,705,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,706,T1,Remote South,4,1.2,15.8,Cargo
W24,4,2025-01-27,707,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,708,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,709,T1,Remote South,4,1.2,15.8,Cargo
W24,4,2025-01-27,710,T1,Remote South,4,1.2,15.8,Cargo
W24,4,2025-01-27,711,T1,Remote South,4,1.1,15.9,Cargo
W24,4,2025-01-27,712,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,101,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,5,2025-02-03,102,T1,Pier 1,69,4.9,12.1,International Short-Haul
W24,5,2025-02-03,103,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,5,2025-02-03,104,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,5,2025-02-03,105,T1,Pier 1,78,5.6,11.4,International Short-Haul
W24,5,2025-02-03,106,T1,Pier 1,69,4.9,12.1,International Short-Haul
W24,5,2025-02-03,107,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,5,2025-02-03,108,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,5,2025-02-03,109,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,5,2025-02-03,110,T1,Pier 1,67,4.8,12.2,International Short-Haul
W24,5,2025-02-03,111,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,5,2025-02-03,112,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,5,2025-02-03,113,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,5,2025-02-03,114,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,5,2025-02-03,115,T1,Pier 1,70,5,12,International Short-Haul
W24,5,2025-02-03,116,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,5,2025-02-03,117,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,5,2025-02-03,118,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,5,2025-02-03,119,T1,Pier 1,78,5.6,11.4,International Short-Haul
W24,5,2025-02-03,201,T1,Pier 2,56,4.4,12.6,International Short-Haul
W24,5,2025-02-03,202,T1,Pier 2,56,4.4,12.6,International Short-Haul
W24,5,2025-02-03,203,T1,Pier 2,60,4.7,12.3,International Short-Haul
W24,5,2025-02-03,204,T1,Pier 2,56,4.4,12.6,International Short-Haul
W24,5,2025-02-03,205,T1,Pier 2,57,4.5,12.5,International Short-Haul
W24,5,2025-02-03,206,T1,Pier 2,53,4.2,12.8,International Short-Haul
W24,5,2025-02-03,207,T1,Pier 2,59,4.6,12.4,International Short-Haul
W24,5,2025-02-03,208,T1,Pier 2,57,4.5,12.5,International Short-Haul
W24,5,2025-02-03,209,T1,Pier 2,60,4.7,12.3,International Short-Haul
W24,5,2025-02-03,210,T1,Pier 2,59,4.6,12.4,International Short-Haul
W24,5,2025-02-03,211,T1,Pier 2,53,4.2,12.8,International Short-Haul
W24,5,2025-02-03,212,T1,Pier 2,59,4.6,12.4,International Short-Haul
W24,5,2025-02-03,213,T1,Pier 2,60,4.7,12.3,International Short-Haul
W24,5,2025-02-03,214,T1,Pier 2,55,4.3,12.7,International Short-Haul
W24,5,2025-02-03,301,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,5,2025-02-03,302,T1,Pier 3,43,3.7,13.3,International Short-Haul
W24,5,2025-02-03,303,T1,Pier 3,47,4,13,International Short-Haul
W24,5,2025-02-03,304,T1,Pier 3,46,3.9,13.1,International Short-Haul
W24,5,2025-02-03,305,T1,Pier 3,47,4,13,International Short-Haul
W24,5,2025-02-03,306,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,5,2025-02-03,307,T1,Pier 3,49,4.2,12.8,International Short-Haul
W24,5,2025-02-03,308,T1,Pier 3,46,3.9,13.1,International Short-Haul
W24,5,2025-02-03,309,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,5,2025-02-03,310,T1,Pier 3,47,4,13,International Short-Haul
W24,5,2025-02-03,311,T1,Pier 3,47,4,13,International Short-Haul
W24,5,2025-02-03,312,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,5,2025-02-03,313,T1,Pier 3,46,3.9,13.1,International Short-Haul
W24,5,2025-02-03,314,T1,Pier 3,44,3.8,13.2,International Short-Haul
W24,5,2025-02-03,315,T2,Pier 3,48,4.1,12.9,Transatlantic CBP
W24,5,2025-02-03,316,T2,Pier 3,49,4.2,12.8,Transatlantic CBP
W24,5,2025-02-03,317,T2,Pier 3,47,4,13,Transatlantic CBP
W24,5,2025-02-03,318,T2,Pier 3,48,4.1,12.9,Transatlantic CBP
W24,5,2025-02-03,319,T2,Pier 3,49,4.2,12.8,Transatlantic CBP
W24,5,2025-02-03,320,T2,Pier 3,44,3.8,13.2,Transatlantic CBP
W24,5,2025-02-03,321,T2,Pier 3,50,4.3,12.7,Transatlantic CBP
W24,5,2025-02-03,322,T2,Pier 3,49,4.2,12.8,Transatlantic CBP
W24,5,2025-02-03,323,T2,Pier 3,44,3.8,13.2,Transatlantic CBP
W24,5,2025-02-03,401,T2,Pier 4,36,6.1,10.9,Transatlantic CBP
W24,5,2025-02-03,402,T2,Pier 4,36,6.1,10.9,Transatlantic CBP
W24,5,2025-02-03,403,T2,Pier 4,36,6.1,10.9,Transatlantic CBP
W24,5,2025-02-03,404,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,5,2025-02-03,405,T2,Pier 4,37,6.4,10.6,Transatlantic CBP
W24,5,2025-02-03,406,T2,Pier 4,40,6.8,10.2,Transatlantic CBP
W24,5,2025-02-03,407,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,5,2025-02-03,408,T2,Pier 4,38,6.6,10.4,Transatlantic CBP
W24,5,2025-02-03,409,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,5,2025-02-03,410,T2,Pier 4,35,6,11,Transatlantic CBP
W24,5,2025-02-03,411,T2,Pier 4,37,6.3,10.7,Transatlantic CBP
W24,5,2025-02-03,412,T2,Pier 4,38,6.6,10.4,Transatlantic CBP
W24,5,2025-02-03,413,T2,Pier 4,35,6,11,Transatlantic CBP
W24,5,2025-02-03,414,T2,Pier 4,35,6,11,Transatlantic CBP
W24,5,2025-02-03,415,T2,Pier 4,40,6.8,10.2,Transatlantic CBP
W24,5,2025-02-03,416,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,5,2025-02-03,417,T2,Pier 4,36,6.2,10.8,Transatlantic CBP
W24,5,2025-02-03,418,T2,Pier 4,39,6.7,10.3,Transatlantic CBP
W24,5,2025-02-03,419,T2,Pier 4,40,6.8,10.2,Transatlantic CBP
W24,5,2025-02-03,420,T2,Pier 4,37,6.3,10.7,Transatlantic CBP
W24,5,2025-02-03,421,T2,Pier 4,35,6,11,Transatlantic CBP
W24,5,2025-02-03,422,T2,Pier 4,40,6.9,10.1,Transatlantic CBP
W24,5,2025-02-03,423,T2,Pier 4,37,6.3,10.7,Transatlantic CBP
W24,5,2025-02-03,424,T2,Pier 4,36,6.1,10.9,Transatlantic CBP
W24,5,2025-02-03,425,T2,Pier 4,38,6.5,10.5,Transatlantic CBP
W24,5,2025-02-03,426,T2,Pier 4,40,6.8,10.2,Transatlantic CBP
W24,5,2025-02-03,501,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,5,2025-02-03,502,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,5,2025-02-03,503,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,5,2025-02-03,504,T2,Pier E,28,7.2,9.8,International Long-Haul
W24,5,2025-02-03,505,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,5,2025-02-03,506,T2,Pier E,26,6.8,10.2,International Long-Haul
W24,5,2025-02-03,507,T2,Pier E,28,7.1,9.9,International Long-Haul
W24,5,2025-02-03,508,T2,Pier E,24,6.3,10.7,International Long-Haul
W24,5,2025-02-03,509,T2,Pier E,28,7.2,9.8,International Long-Haul
W24,5,2025-02-03,510,T2,Pier E,28,7.2,9.8,International Long-Haul
W24,5,2025-02-03,511,T2,Pier E,28,7.1,9.9,International Long-Haul
W24,5,2025-02-03,512,T2,Pier E,25,6.4,10.6,International Long-Haul
W24,5,2025-02-03,513,T2,Pier E,26,6.8,10.2,International Long-Haul
W24,5,2025-02-03,514,T2,Pier E,27,7,10,International Long-Haul
W24,5,2025-02-03,515,T2,Pier E,28,7.2,9.8,International Long-Haul
W24,5,2025-02-03,601,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,5,2025-02-03,602,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,5,2025-02-03,603,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,604,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,5,2025-02-03,605,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,606,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,5,2025-02-03,607,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,608,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,609,T1,Remote North,25,2,15,International Short-Haul
W24,5,2025-02-03,610,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,611,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,5,2025-02-03,612,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,613,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,614,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,5,2025-02-03,615,T1,Remote North,25,2,15,International Short-Haul
W24,5,2025-02-03,616,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,617,T1,Remote North,24,1.9,15.1,International Short-Haul
W24,5,2025-02-03,618,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,5,2025-02-03,619,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,5,2025-02-03,620,T1,Remote North,23,1.8,15.2,International Short-Haul
W24,5,2025-02-03,621,T1,Remote North,22,1.7,15.3,International Short-Haul
W24,5,2025-02-03,701,T1,Remote South,4,1.1,15.9,Cargo
W24,5,2025-02-03,702,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,703,T1,Remote South,4,1.1,15.9,Cargo
W24,5,2025-02-03,704,T1,Remote South,4,1.1,15.9,Cargo
W24,5,2025-02-03,705,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,706,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,707,T1,Remote South,5,1.3,15.7,Cargo
W24,5,2025-02-03,708,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,709,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,710,T1,Remote South,5,1.3,15.7,Cargo
W24,5,2025-02-03,711,T1,Remote South,4,1.2,15.8,Cargo
W24,5,2025-02-03,712,T1,Remote South,4,1.1,15.9,Cargo
W24,6,2025-02-10,101,T1,Pier 1,70,5,12,International Short-Haul
W24,6,2025-02-10,102,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,6,2025-02-10,103,T1,Pier 1,76,5.4,11.6,International Short-Haul
W24,6,2025-02-10,104,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,6,2025-02-10,105,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,6,2025-02-10,106,T1,Pier 1,76,5.4,11.6,International Short-Haul
W24,6,2025-02-10,107,T1,Pier 1,80,5.7,11.3,International Short-Haul
W24,6,2025-02-10,108,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,6,2025-02-10,109,T1,Pier 1,70,5,12,International Short-Haul
W24,6,2025-02-10,110,T1,Pier 1,78,5.6,11.4,International Short-Haul
W24,6,2025-02-10,111,T1,Pier 1,71,5.1,11.9,International Short-Haul
W24,6,2025-02-10,112,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,6,2025-02-10,113,T1,Pier 1,80,5.7,11.3,International Short-Haul
W24,6,2025-02-10,114,T1,Pier 1,77,5.5,11.5,International Short-Haul
W24,6,2025-02-10,115,T1,Pier 1,76,5.4,11.6,International Short-Haul
W24,6,2025-02-10,116,T1,Pier 1,74,5.3,11.7,International Short-Haul
W24,6,2025-02-10,117,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,6,2025-02-10,118,T1,Pier 1,73,5.2,11.8,International Short-Haul
W24,6,2025-02-10,119,T1,Pier 1,76,5.4,11.6,International Short-Haul
W24,6,2025-02-10,201,T1,Pier 2,60,4.7,12.3,International Short-Haul
W24,6,2025-02-10,202,T1,Pier 2,59,4.6,12.4,International Short-Haul
W24,6,2025-02-10,203,T1,Pier 2,55,4.3,12.7,International Short-Haul
W24,6,2025-02-10,204,T1,Pier 2,57,4.5,12.5,International Short-Haul
W24,6,2025-02-10,205,T1,Pier 2,60,4.7,12.3,International Short-Haul
W24,6,2025-02-10,206,T1,Pier 2,57,4.5,12.5,International Short-Haul
W24,6,2025-02-10,207,T1,Pier 2,57,4.5,12.5,International Short-Haul
W24,6,2025-02-10,208,T1,Pier 2,60,4.7,12.3,International Short-Haul
