Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct
W25,44,2025-11-03,T1,AF,Air France,International Short-Haul,A320,35,6,82%
W25,44,2025-11-03,T1,KL,KLM,International Short-Haul,A320,35,6,79%
W25,44,2025-11-03,T1,IB,Iberia,International Short-Haul,A320,22,4,82%
W25,44,2025-11-03,T1,VY,Vueling,International Short-Haul,A320,20,4,82%
W25,44,2025-11-03,T1,OS,Austrian,International Short-Haul,A320,12,2,81%
W25,44,2025-11-03,T1,SK,SAS,International Short-Haul,A320,12,2,79%
W25,44,2025-11-03,T1,AY,Finnair,International Short-Haul,A320,9,2,81%
W25,44,2025-11-03,T1,TK,Turkish Airlines,International Long-Haul,A320,17,3,83%
W25,44,2025-11-03,T1,U2,easyJet,International Short-Haul,A320,47,9,83%
W25,44,2025-11-03,T1,W6,Wizz Air,International Short-Haul,A320,42,8,79%
W25,44,2025-11-03,T2,AA,American Airlines,Transatlantic CBP,B787,26,4,87%
W25,44,2025-11-03,T2,UA,United Airlines,Transatlantic CBP,B787,14,3,85%
W25,44,2025-11-03,T2,DL,Delta Air Lines,Transatlantic CBP,A330,6,1,87%
W25,44,2025-11-03,T2,AC,Air Canada,Transatlantic CBP,B787,7,1,87%
W25,44,2025-11-03,T2,EK,Emirates,International Long-Haul,B777,11,2,81%
W25,44,2025-11-03,T2,EY,Etihad,International Long-Haul,A330,6,1,84%
W25,44,2025-11-03,T1,5X,UPS,Cargo,B767,5,1,nan%
W25,44,2025-11-03,T1,FX,FedEx,Cargo,A320,4,1,nan%
W25,45,2025-11-10,T1,FR,Ryanair,International Short-Haul,B737,800,150,79%
W25,45,2025-11-10,T1,FR,Ryanair,International Short-Haul,A320,57,10,82%
W25,45,2025-11-10,T1,FR,Ryanair,Domestic,B737,43,7,69%
W25,45,2025-11-10,T2,EI,Aer Lingus,International Short-Haul,A320,280,54,80%
W25,45,2025-11-10,T2,EI,Aer Lingus,Transatlantic CBP,A330,103,20,88%
W25,45,2025-11-10,T2,EI,Aer Lingus,Transatlantic CBP,B787,50,9,86%
W25,45,2025-11-10,T2,EI,Aer Lingus,International Long-Haul,A330,11,2,83%
W25,45,2025-11-10,T2,RE,Aer Lingus Regional,Domestic,ATR72,97,18,70%
W25,45,2025-11-10,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,63,12,81%
W25,45,2025-11-10,T2,BA,British Airways,International Short-Haul,A320,67,12,80%
W25,45,2025-11-10,T2,BA,British Airways,International Short-Haul,E-Jet,49,8,82%
W25,45,2025-11-10,T1,LH,Lufthansa,International Short-Haul,A320,37,7,80%
W25,45,2025-11-10,T1,AF,Air France,International Short-Haul,A320,35,6,79%
W25,45,2025-11-10,T1,KL,KLM,International Short-Haul,A320,34,6,83%
W25,45,2025-11-10,T1,IB,Iberia,International Short-Haul,A320,23,4,82%
W25,45,2025-11-10,T1,VY,Vueling,International Short-Haul,A320,20,4,82%
W25,45,2025-11-10,T1,OS,Austrian,International Short-Haul,A320,12,2,82%
W25,45,2025-11-10,T1,SK,SAS,International Short-Haul,A320,11,2,79%
W25,45,2025-11-10,T1,AY,Finnair,International Short-Haul,A320,9,2,82%
W25,45,2025-11-10,T1,TK,Turkish Airlines,International Long-Haul,A320,16,3,81%
W25,45,2025-11-10,T1,U2,easyJet,International Short-Haul,A320,47,8,80%
W25,45,2025-11-10,T1,W6,Wizz Air,International Short-Haul,A320,40,7,79%
W25,45,2025-11-10,T2,AA,American Airlines,Transatlantic CBP,B787,24,4,88%
W25,45,2025-11-10,T2,UA,United Airlines,Transatlantic CBP,B787,13,2,86%
W25,45,2025-11-10,T2,DL,Delta Air Lines,Transatlantic CBP,A330,6,1,87%
W25,45,2025-11-10,T2,AC,Air Canada,Transatlantic CBP,B787,6,1,86%
W25,45,2025-11-10,T2,EK,Emirates,International Long-Haul,B777,11,2,85%
W25,45,2025-11-10,T2,EY,Etihad,International Long-Haul,A330,5,1,84%
W25,45,2025-11-10,T1,5X,UPS,Cargo,B767,5,1,nan%
W25,45,2025-11-10,T1,FX,FedEx,Cargo,A320,3,1,nan%
W25,46,2025-11-17,T1,FR,Ryanair,International Short-Haul,B737,846,148,79%
W25,46,2025-11-17,T1,FR,Ryanair,International Short-Haul,A320,59,10,82%
W25,46,2025-11-17,T1,FR,Ryanair,Domestic,B737,43,7,69%
W25,46,2025-11-17,T2,EI,Aer Lingus,International Short-Haul,A320,275,53,81%
W25,46,2025-11-17,T2,EI,Aer Lingus,Transatlantic CBP,A330,98,18,86%
W25,46,2025-11-17,T2,EI,Aer Lingus,Transatlantic CBP,B787,52,9,87%
W25,46,2025-11-17,T2,EI,Aer Lingus,International Long-Haul,A330,11,2,84%
W25,46,2025-11-17,T2,RE,Aer Lingus Regional,Domestic,ATR72,102,17,68%
W25,46,2025-11-17,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,68,13,79%
W25,46,2025-11-17,T2,BA,British Airways,International Short-Haul,A320,65,11,82%
W25,46,2025-11-17,T2,BA,British Airways,International Short-Haul,E-Jet,45,8,82%
W25,46,2025-11-17,T1,LH,Lufthansa,International Short-Haul,A320,36,6,81%
W25,46,2025-11-17,T1,AF,Air France,International Short-Haul,A320,34,6,81%
W25,46,2025-11-17,T1,KL,KLM,International Short-Haul,A320,34,6,82%
W25,46,2025-11-17,T1,IB,Iberia,International Short-Haul,A320,22,4,79%
W25,46,2025-11-17,T1,VY,Vueling,International Short-Haul,A320,20,3,80%
W25,46,2025-11-17,T1,OS,Austrian,International Short-Haul,A320,12,2,79%
W25,46,2025-11-17,T1,SK,SAS,International Short-Haul,A320,12,2,80%
W25,46,2025-11-17,T1,AY,Finnair,International Short-Haul,A320,9,2,82%
W25,46,2025-11-17,T1,TK,Turkish Airlines,International Long-Haul,A320,18,3,82%
W25,46,2025-11-17,T1,U2,easyJet,International Short-Haul,A320,47,8,82%
W25,46,2025-11-17,T1,W6,Wizz Air,International Short-Haul,A320,41,8,82%
W25,46,2025-11-17,T2,AA,American Airlines,Transatlantic CBP,B787,25,4,88%
W25,46,2025-11-17,T2,UA,United Airlines,Transatlantic CBP,B787,13,2,86%
W25,46,2025-11-17,T2,DL,Delta Air Lines,Transatlantic CBP,A330,6,1,85%
W25,46,2025-11-17,T2,AC,Air Canada,Transatlantic CBP,B787,7,1,88%
W25,46,2025-11-17,T2,EK,Emirates,International Long-Haul,B777,11,2,84%
W25,46,2025-11-17,T2,EY,Etihad,International Long-Haul,A330,6,1,83%
W25,46,2025-11-17,T1,5X,UPS,Cargo,B767,5,1,nan%
W25,46,2025-11-17,T1,FX,FedEx,Cargo,A320,4,1,nan%
W25,47,2025-11-24,T1,FR,Ryanair,International Short-Haul,B737,905,154,83%
W25,47,2025-11-24,T1,FR,Ryanair,International Short-Haul,A320,62,12,81%
W25,47,2025-11-24,T1,FR,Ryanair,Domestic,B737,46,8,70%
W25,47,2025-11-24,T2,EI,Aer Lingus,International Short-Haul,A320,276,52,83%
W25,47,2025-11-24,T2,EI,Aer Lingus,Transatlantic CBP,A330,102,17,88%
W25,47,2025-11-24,T2,EI,Aer Lingus,Transatlantic CBP,B787,51,10,85%
W25,47,2025-11-24,T2,EI,Aer Lingus,International Long-Haul,A330,11,2,84%
W25,47,2025-11-24,T2,RE,Aer Lingus Regional,Domestic,ATR72,107,19,70%
W25,47,2025-11-24,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,69,13,82%
W25,47,2025-11-24,T2,BA,British Airways,International Short-Haul,A320,69,12,80%
W25,47,2025-11-24,T2,BA,British Airways,International Short-Haul,E-Jet,51,9,82%
W25,47,2025-11-24,T1,LH,Lufthansa,International Short-Haul,A320,38,7,82%
W25,47,2025-11-24,T1,AF,Air France,International Short-Haul,A320,35,6,80%
W25,47,2025-11-24,T1,KL,KLM,International Short-Haul,A320,37,7,79%
W25,47,2025-11-24,T1,IB,Iberia,International Short-Haul,A320,23,4,81%
W25,47,2025-11-24,T1,VY,Vueling,International Short-Haul,A320,22,4,81%
W25,47,2025-11-24,T1,OS,Austrian,International Short-Haul,A320,12,2,80%
W25,47,2025-11-24,T1,SK,SAS,International Short-Haul,A320,12,2,81%
W25,47,2025-11-24,T1,AY,Finnair,International Short-Haul,A320,9,2,80%
W25,47,2025-11-24,T1,TK,Turkish Airlines,International Long-Haul,A320,18,3,81%
W25,47,2025-11-24,T1,U2,easyJet,International Short-Haul,A320,51,9,81%
W25,47,2025-11-24,T1,W6,Wizz Air,International Short-Haul,A320,42,7,79%
W25,47,2025-11-24,T2,AA,American Airlines,Transatlantic CBP,B787,27,5,89%
W25,47,2025-11-24,T2,UA,United Airlines,Transatlantic CBP,B787,13,2,88%
W25,47,2025-11-24,T2,DL,Delta Air Lines,Transatlantic CBP,A330,7,1,88%
W25,47,2025-11-24,T2,AC,Air Canada,Transatlantic CBP,B787,7,1,88%
W25,47,2025-11-24,T2,EK,Emirates,International Long-Haul,B777,12,2,82%
W25,47,2025-11-24,T2,EY,Etihad,International Long-Haul,A330,6,1,82%
W25,47,2025-11-24,T1,5X,UPS,Cargo,B767,5,1,nan%
W25,47,2025-11-24,T1,FX,FedEx,Cargo,A320,4,1,nan%
W25,48,2025-12-01,T1,FR,Ryanair,International Short-Haul,B737,941,163,82%
W25,48,2025-12-01,T1,FR,Ryanair,International Short-Haul,A320,64,11,80%
W25,48,2025-12-01,T1,FR,Ryanair,Domestic,B737,46,9,71%
W25,48,2025-12-01,T2,EI,Aer Lingus,International Short-Haul,A320,309,52,81%
W25,48,2025-12-01,T2,EI,Aer Lingus,Transatlantic CBP,A330,113,21,86%
W25,48,2025-12-01,T2,EI,Aer Lingus,Transatlantic CBP,B787,52,10,87%
W25,48,2025-12-01,T2,EI,Aer Lingus,International Long-Haul,A330,12,2,84%
W25,48,2025-12-01,T2,RE,Aer Lingus Regional,Domestic,ATR72,113,22,70%
W25,48,2025-12-01,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,72,12,82%
W25,48,2025-12-01,T2,BA,British Airways,International Short-Haul,A320,71,13,81%
W25,48,2025-12-01,T2,BA,British Airways,International Short-Haul,E-Jet,51,9,81%
W25,48,2025-12-01,T1,LH,Lufthansa,International Short-Haul,A320,40,7,83%
W25,48,2025-12-01,T1,AF,Air France,International Short-Haul,A320,38,7,83%
W25,48,2025-12-01,T1,KL,KLM,International Short-Haul,A320,40,7,83%
W25,48,2025-12-01,T1,IB,Iberia,International Short-Haul,A320,24,4,81%
W25,48,2025-12-01,T1,VY,Vueling,International Short-Haul,A320,23,4,81%
W25,48,2025-12-01,T1,OS,Austrian,International Short-Haul,A320,12,2,80%
W25,48,2025-12-01,T1,SK,SAS,International Short-Haul,A320,13,2,82%
W25,48,2025-12-01,T1,AY,Finnair,International Short-Haul,A320,10,2,81%
W25,48,2025-12-01,T1,TK,Turkish Airlines,International Long-Haul,A320,19,3,82%
W25,48,2025-12-01,T1,U2,easyJet,International Short-Haul,A320,50,9,81%
W25,48,2025-12-01,T1,W6,Wizz Air,International Short-Haul,A320,45,8,80%
W25,48,2025-12-01,T2,AA,American Airlines,Transatlantic CBP,B787,27,5,86%
W25,48,2025-12-01,T2,UA,United Airlines,Transatlantic CBP,B787,14,3,88%
W25,48,2025-12-01,T2,DL,Delta Air Lines,Transatlantic CBP,A330,7,1,86%
W25,48,2025-12-01,T2,AC,Air Canada,Transatlantic CBP,B787,7,1,86%
W25,48,2025-12-01,T2,EK,Emirates,International Long-Haul,B777,12,2,82%
W25,48,2025-12-01,T2,EY,Etihad,International Long-Haul,A330,6,1,82%
W25,48,2025-12-01,T1,5X,UPS,Cargo,B767,5,1,nan%
W25,48,2025-12-01,T1,FX,FedEx,Cargo,A320,4,1,nan%
W25,49,2025-12-08,T1,FR,Ryanair,International Short-Haul,B737,986,183,81%
W25,49,2025-12-08,T1,FR,Ryanair,International Short-Haul,A320,69,12,81%
W25,49,2025-12-08,T1,FR,Ryanair,Domestic,B737,52,9,69%
W25,49,2025-12-08,T2,EI,Aer Lingus,International Short-Haul,A320,336,55,81%
W25,49,2025-12-08,T2,EI,Aer Lingus,Transatlantic CBP,A330,112,21,89%
W25,49,2025-12-08,T2,EI,Aer Lingus,Transatlantic CBP,B787,57,10,87%
W25,49,2025-12-08,T2,EI,Aer Lingus,International Long-Haul,A330,13,2,83%
W25,49,2025-12-08,T2,RE,Aer Lingus Regional,Domestic,ATR72,121,21,68%
W25,49,2025-12-08,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,77,15,81%
W25,49,2025-12-08,T2,BA,British Airways,International Short-Haul,A320,73,13,82%
W25,49,2025-12-08,T2,BA,British Airways,International Short-Haul,E-Jet,53,10,84%
W25,49,2025-12-08,T1,LH,Lufthansa,International Short-Haul,A320,44,8,81%
W25,49,2025-12-08,T1,AF,Air France,International Short-Haul,A320,39,7,81%
W25,49,2025-12-08,T1,KL,KLM,International Short-Haul,A320,40,7,82%
W25,49,2025-12-08,T1,IB,Iberia,International Short-Haul,A320,26,4,83%
W25,49,2025-12-08,T1,VY,Vueling,International Short-Haul,A320,25,5,84%
W25,49,2025-12-08,T1,OS,Austrian,International Short-Haul,A320,13,2,82%
W25,49,2025-12-08,T1,SK,SAS,International Short-Haul,A320,14,2,81%
W25,49,2025-12-08,T1,AY,Finnair,International Short-Haul,A320,10,2,80%
W25,49,2025-12-08,T1,TK,Turkish Airlines,International Long-Haul,A320,20,3,82%
W25,49,2025-12-08,T1,U2,easyJet,International Short-Haul,A320,56,10,83%
W25,49,2025-12-08,T1,W6,Wizz Air,International Short-Haul,A320,47,8,83%
W25,49,2025-12-08,T2,AA,American Airlines,Transatlantic CBP,B787,30,5,88%
W25,49,2025-12-08,T2,UA,United Airlines,Transatlantic CBP,B787,15,3,87%
W25,49,2025-12-08,T2,DL,Delta Air Lines,Transatlantic CBP,A330,7,1,88%
W25,49,2025-12-08,T2,AC,Air Canada,Transatlantic CBP,B787,8,1,90%
W25,49,2025-12-08,T2,EK,Emirates,International Long-Haul,B777,13,2,85%
W25,49,2025-12-08,T2,EY,Etihad,International Long-Haul,A330,6,1,84%
W25,49,2025-12-08,T1,5X,UPS,Cargo,B767,6,1,nan%
W25,49,2025-12-08,T1,FX,FedEx,Cargo,A320,4,1,nan%
W25,50,2025-12-15,T1,FR,Ryanair,International Short-Haul,B737,1306,247,86%
W25,50,2025-12-15,T1,FR,Ryanair,International Short-Haul,A320,91,17,83%
W25,50,2025-12-15,T1,FR,Ryanair,Domestic,B737,70,13,73%
W25,50,2025-12-15,T2,EI,Aer Lingus,International Short-Haul,A320,468,86,84%
W25,50,2025-12-15,T2,EI,Aer Lingus,Transatlantic CBP,A330,167,32,89%
W25,50,2025-12-15,T2,EI,Aer Lingus,Transatlantic CBP,B787,85,14,92%
W25,50,2025-12-15,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,86%
W25,50,2025-12-15,T2,RE,Aer Lingus Regional,Domestic,ATR72,163,29,71%
W25,50,2025-12-15,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,107,20,84%
W25,50,2025-12-15,T2,BA,British Airways,International Short-Haul,A320,103,18,83%
W25,50,2025-12-15,T2,BA,British Airways,International Short-Haul,E-Jet,79,15,85%
W25,50,2025-12-15,T1,LH,Lufthansa,International Short-Haul,A320,60,11,85%
W25,50,2025-12-15,T1,AF,Air France,International Short-Haul,A320,58,11,86%
W25,50,2025-12-15,T1,KL,KLM,International Short-Haul,A320,57,10,86%
W25,50,2025-12-15,T1,IB,Iberia,International Short-Haul,A320,36,7,83%
W25,50,2025-12-15,T1,VY,Vueling,International Short-Haul,A320,33,6,83%
W25,50,2025-12-15,T1,OS,Austrian,International Short-Haul,A320,18,3,85%
W25,50,2025-12-15,T1,SK,SAS,International Short-Haul,A320,19,3,85%
W25,50,2025-12-15,T1,AY,Finnair,International Short-Haul,A320,14,2,83%
W25,50,2025-12-15,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,86%
W25,50,2025-12-15,T1,U2,easyJet,International Short-Haul,A320,73,13,84%
W25,50,2025-12-15,T1,W6,Wizz Air,International Short-Haul,A320,65,11,86%
W25,50,2025-12-15,T2,AA,American Airlines,Transatlantic CBP,B787,40,7,89%
W25,50,2025-12-15,T2,UA,United Airlines,Transatlantic CBP,B787,20,4,91%
W25,50,2025-12-15,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,92%
W25,50,2025-12-15,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,89%
W25,50,2025-12-15,T2,EK,Emirates,International Long-Haul,B777,18,3,87%
W25,50,2025-12-15,T2,EY,Etihad,International Long-Haul,A330,9,2,88%
W25,50,2025-12-15,T1,5X,UPS,Cargo,B767,8,1,nan%
W25,50,2025-12-15,T1,FX,FedEx,Cargo,A320,6,1,nan%
W25,51,2025-12-22,T1,FR,Ryanair,International Short-Haul,B737,1306,234,83%
W25,51,2025-12-22,T1,FR,Ryanair,International Short-Haul,A320,93,18,85%
W25,51,2025-12-22,T1,FR,Ryanair,Domestic,B737,73,12,72%
W25,51,2025-12-22,T2,EI,Aer Lingus,International Short-Haul,A320,451,75,82%
W25,51,2025-12-22,T2,EI,Aer Lingus,Transatlantic CBP,A330,165,30,90%
W25,51,2025-12-22,T2,EI,Aer Lingus,Transatlantic CBP,B787,81,14,89%
W25,51,2025-12-22,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,85%
W25,51,2025-12-22,T2,RE,Aer Lingus Regional,Domestic,ATR72,168,30,73%
W25,51,2025-12-22,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,104,18,83%
W25,51,2025-12-22,T2,BA,British Airways,International Short-Haul,A320,102,17,86%
W25,51,2025-12-22,T2,BA,British Airways,International Short-Haul,E-Jet,78,14,84%
W25,51,2025-12-22,T1,LH,Lufthansa,International Short-Haul,A320,64,11,84%
W25,51,2025-12-22,T1,AF,Air France,International Short-Haul,A320,56,10,86%
W25,51,2025-12-22,T1,KL,KLM,International Short-Haul,A320,55,10,86%
W25,51,2025-12-22,T1,IB,Iberia,International Short-Haul,A320,34,6,84%
W25,51,2025-12-22,T1,VY,Vueling,International Short-Haul,A320,35,6,86%
W25,51,2025-12-22,T1,OS,Austrian,International Short-Haul,A320,19,4,84%
W25,51,2025-12-22,T1,SK,SAS,International Short-Haul,A320,19,4,86%
W25,51,2025-12-22,T1,AY,Finnair,International Short-Haul,A320,15,2,85%
W25,51,2025-12-22,T1,TK,Turkish Airlines,International Long-Haul,A320,26,5,87%
W25,51,2025-12-22,T1,U2,easyJet,International Short-Haul,A320,76,14,86%
W25,51,2025-12-22,T1,W6,Wizz Air,International Short-Haul,A320,63,12,84%
W25,51,2025-12-22,T2,AA,American Airlines,Transatlantic CBP,B787,40,7,92%
W25,51,2025-12-22,T2,UA,United Airlines,Transatlantic CBP,B787,21,4,92%
W25,51,2025-12-22,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,91%
W25,51,2025-12-22,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,90%
W25,51,2025-12-22,T2,EK,Emirates,International Long-Haul,B777,18,3,85%
W25,51,2025-12-22,T2,EY,Etihad,International Long-Haul,A330,9,2,87%
W25,51,2025-12-22,T1,5X,UPS,Cargo,B767,8,1,nan%
W25,51,2025-12-22,T1,FX,FedEx,Cargo,A320,6,1,nan%
W25,52,2025-12-29,T1,FR,Ryanair,International Short-Haul,B737,969,175,81%
W25,52,2025-12-29,T1,FR,Ryanair,International Short-Haul,A320,67,12,83%
W25,52,2025-12-29,T1,FR,Ryanair,Domestic,B737,50,9,70%
W25,52,2025-12-29,T2,EI,Aer Lingus,International Short-Haul,A320,300,52,81%
W25,52,2025-12-29,T2,EI,Aer Lingus,Transatlantic CBP,A330,114,20,87%
W25,52,2025-12-29,T2,EI,Aer Lingus,Transatlantic CBP,B787,54,10,87%
W25,52,2025-12-29,T2,EI,Aer Lingus,International Long-Haul,A330,13,2,84%
W25,52,2025-12-29,T2,RE,Aer Lingus Regional,Domestic,ATR72,116,20,69%
W25,52,2025-12-29,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,71,13,82%
W25,52,2025-12-29,T2,BA,British Airways,International Short-Haul,A320,73,13,83%
W25,52,2025-12-29,T2,BA,British Airways,International Short-Haul,E-Jet,52,9,83%
W25,52,2025-12-29,T1,LH,Lufthansa,International Short-Haul,A320,43,8,82%
W25,52,2025-12-29,T1,AF,Air France,International Short-Haul,A320,41,7,83%
W25,52,2025-12-29,T1,KL,KLM,International Short-Haul,A320,41,7,80%
W25,52,2025-12-29,T1,IB,Iberia,International Short-Haul,A320,24,4,81%
W25,52,2025-12-29,T1,VY,Vueling,International Short-Haul,A320,23,4,82%
W25,52,2025-12-29,T1,OS,Austrian,International Short-Haul,A320,13,2,80%
W25,52,2025-12-29,T1,SK,SAS,International Short-Haul,A320,13,2,82%
W25,52,2025-12-29,T1,AY,Finnair,International Short-Haul,A320,10,2,81%
W25,52,2025-12-29,T1,TK,Turkish Airlines,International Long-Haul,A320,20,3,84%
W25,52,2025-12-29,T1,U2,easyJet,International Short-Haul,A320,54,10,83%
W25,52,2025-12-29,T1,W6,Wizz Air,International Short-Haul,A320,43,7,83%
W25,52,2025-12-29,T2,AA,American Airlines,Transatlantic CBP,B787,29,5,88%
W25,52,2025-12-29,T2,UA,United Airlines,Transatlantic CBP,B787,15,3,90%
W25,52,2025-12-29,T2,DL,Delta Air Lines,Transatlantic CBP,A330,7,1,89%
W25,52,2025-12-29,T2,AC,Air Canada,Transatlantic CBP,B787,7,1,89%
W25,52,2025-12-29,T2,EK,Emirates,International Long-Haul,B777,12,2,82%
W25,52,2025-12-29,T2,EY,Etihad,International Long-Haul,A330,7,1,84%
W25,52,2025-12-29,T1,5X,UPS,Cargo,B767,6,1,nan%
W25,52,2025-12-29,T1,FX,FedEx,Cargo,A320,4,1,nan%
"ROW COLOURS: Yellow = Peak (Jul–Aug, mult ≥1.28)  |  Blue = Low season (Jan–Feb, mult ≤0.68)  |  Purple = St Patrick's / Easter  |  Pink = Christmas",,,,,,,,,,
"SOURCE: Synthesised from DAA 3-day actual schedule (31 Mar–3 Apr 2026) using IATA S25/W25 seasonality curves, Irish calendar events, and Dublin Airport 2025 traffic patterns (~36.4M pax).",,,,,,,,,,
